"('mid',)","('pid',)"
tt0365545,nm10021676
tt0365545,nm1946260
tt0365653,nm1134364
tt0365653,nm0230357
tt0365653,nm0399608
tt0365675,nm0618391
tt0365686,nm0000108
tt0365686,nm0005363
tt0365737,nm0300866
tt0365737,nm1373849
tt0365748,nm0670408
tt0365748,nm0942367
tt0365763,nm0198059
tt0365810,nm1370593
tt0365830,nm0085312
tt0365830,nm0309307
tt0365830,nm0528381
tt0365847,nm0867262
tt0365847,nm0910924
tt0365847,nm1934885
tt0365885,nm0082802
tt0365907,nm0088747
tt0365907,nm0291082
tt0365929,nm0388377
tt0365929,nm0388375
tt0365929,nm0370937
tt0365929,nm0370928
tt0365929,nm1421638
tt0365929,nm2906032
tt0365938,nm0973835
tt0365957,nm0831321
tt0365960,nm1397579
tt0365960,nm1426544
tt0366137,nm1163417
tt0366137,nm0122184
tt0366174,nm0061829
tt0366174,nm0143596
tt0366174,nm0258390
tt0366174,nm0163177
tt0366174,nm0954664
tt0366174,nm0591160
tt0366174,nm0627159
tt0366180,nm1436693
tt0366180,nm0664084
tt0366180,nm0664085
tt0366287,nm0116263
tt0366287,nm0899501
tt0366292,nm0015340
tt0366292,nm1735347
tt0366304,nm0315916
tt0366304,nm0007173
tt0366416,nm0127243
tt0366416,nm0858399
tt0366442,nm1126244
tt0366442,nm0008098
tt0366450,nm1520937
tt0366450,nm0626334
tt0366518,nm1429382
tt0366526,nm0856803
tt0366526,nm0948410
tt0366527,nm1369426
tt0366532,nm0779433
tt0366544,nm0140337
tt0366544,nm0320622
tt0366548,nm0004306
tt0366548,nm0171722
tt0366548,nm0606688
tt0366548,nm0171253
tt0366551,nm1375358
tt0366551,nm1376383
tt0366555,nm0437490
tt0366596,nm1375631
tt0366596,nm0896763
tt0366621,nm0847186
tt0366621,nm0838572
tt0366623,nm0252776
tt0366623,nm0256221
tt0366623,nm0002616
tt0366627,nm1789514
tt0366627,nm0733692
tt0366627,nm1127653
tt0366635,nm0532713
tt0366635,nm0648576
tt0366635,nm0873396
tt0366701,nm1073043
tt0366701,nm0676032
tt0366701,nm1167412
tt0366701,nm0802631
tt0366721,nm0000766
tt0366721,nm0346096
tt0366721,nm0548316
tt0366721,nm0797792
tt0366777,nm0101639
tt0366780,nm0301274
tt0366780,nm0571098
tt0366840,nm0348015
tt0366842,nm0258881
tt0366905,nm0511807
tt0366920,nm0000807
tt0366920,nm1237224
tt0366920,nm1376566
tt0366920,nm1131306
tt0366943,nm1061993
tt0366943,nm0750000
tt0366985,nm1200832
tt0366996,nm0410958
tt0366996,nm0866014
tt0366996,nm0534665
tt0367000,nm1052791
tt0367027,nm0593463
tt0367082,nm1323271
tt0367085,nm0954848
tt0367085,nm0933191
tt0367088,nm0574516
tt0367088,nm0898534
tt0367088,nm0898547
tt0367088,nm3863399
tt0367089,nm0000876
tt0367110,nm1351784
tt0367110,nm0332950
tt0367110,nm1343477
tt0367110,nm1342923
tt0367110,nm1004422
tt0367110,nm3392919
tt0367110,nm3633352
tt0367110,nm2209781
tt0367110,nm1022153
tt0367153,nm0026829
tt0367153,nm0317368
tt0367174,nm1445779
tt0367174,nm0906413
tt0367174,nm0946883
tt0367174,nm1104594
tt0367174,nm1429767
tt0367188,nm0205169
tt0367232,nm0858686
tt0367478,nm0205169
tt0367478,nm1531607
tt0367478,nm0358006
tt0367478,nm0553662
tt0367479,nm1033788
tt0367479,nm0742194
tt0367495,nm0352032
tt0367495,nm1793521
tt0367495,nm1195712
tt0367594,nm0001094
tt0367594,nm0041864
tt0367631,nm1286340
tt0367652,nm0325214
tt0367652,nm0001705
tt0367652,nm0308099
tt0367652,nm0911598
tt0367677,nm0586930
tt0367677,nm0740213
tt0367790,nm0887708
tt0367790,nm0005522
tt0367790,nm1380203
tt0367859,nm0299134
tt0367878,nm2107480
tt0367878,nm2137133
tt0367878,nm0890367
tt0367878,nm0229492
tt0367882,nm0462895
tt0367882,nm0000184
tt0367882,nm0622288
tt0367882,nm0442241
tt0367913,nm1234345
tt0367959,nm0365383
tt0367975,nm0037136
tt0367975,nm0299134
tt0367975,nm0136690
tt0367975,nm0513129
tt0368008,nm0174410
tt0368008,nm0043480
tt0368008,nm0002417
tt0368008,nm1212988
tt0368045,nm0024310
tt0368045,nm0375561
tt0368089,nm0104441
tt0368222,nm0001806
tt0368226,nm1382072
tt0368249,nm1385402
tt0368249,nm1411398
tt0368259,nm1380355
tt0368296,nm1856970
tt0368296,nm0645215
tt0368314,nm0304171
tt0368343,nm0549090
tt0368343,nm0108153
tt0368400,nm0754184
tt0368447,nm0796117
tt0368555,nm0370325
tt0368563,nm0678104
tt0368563,nm0126500
tt0368563,nm1236649
tt0368563,nm2725112
tt0368571,nm0634380
tt0368578,nm1027958
tt0368578,nm1257282
tt0368578,nm0826425
tt0368578,nm0918955
tt0368619,nm1385719
tt0368658,nm0368774
tt0368667,nm0051939
tt0368667,nm1385432
tt0368667,nm0208878
tt0368668,nm0066080
tt0368668,nm0371890
tt0368668,nm0431956
tt0368668,nm0606328
tt0368688,nm0578128
tt0368688,nm0002089
tt0368709,nm0001081
tt0368721,nm0623715
tt0368725,nm0626254
tt0368725,nm0001728
tt0368774,nm1380711
tt0368774,nm0000782
tt0368774,nm1386124
tt0368794,nm0001331
tt0368794,nm0610219
tt0368811,nm1386952
tt0368836,nm0060103
tt0368891,nm0467942
tt0368891,nm0926727
tt0368891,nm0926729
tt0368891,nm0043233
tt0368891,nm1469874
tt0368896,nm0854158
tt0368909,nm1437277
tt0368909,nm1272773
tt0368909,nm1847965
tt0368913,nm1383995
tt0368933,nm0127690
tt0368933,nm0920859
tt0368933,nm0722274
tt0368954,nm0659454
tt0368962,nm1387046
tt0368962,nm1533270
tt0368975,nm0068183
tt0369053,nm0049587
tt0369053,nm0271501
tt0369060,nm0538320
tt0369060,nm0159039
tt0369226,nm0997459
tt0369226,nm1178069
tt0369226,nm1396574
tt0369258,nm0593986
tt0369339,nm0064181
tt0369359,nm1114700
tt0369436,nm0020820
tt0369436,nm0933128
tt0369436,nm0524190
tt0369436,nm0601859
tt0369441,nm0031976
tt0369441,nm0831557
tt0369441,nm0301416
tt0369441,nm0318429
tt0369441,nm0069547
tt0369441,nm0725006
tt0369610,nm0415425
tt0369610,nm0798646
tt0369610,nm1119880
tt0369610,nm2081046
tt0369610,nm0000341
tt0369637,nm1402184
tt0369637,nm1402904
tt0369637,nm1210960
tt0369637,nm0903423
tt0369672,nm1754512
tt0369672,nm0300015
tt0369702,nm0317834
tt0369702,nm0024622
tt0369723,nm4887430
tt0369735,nm0462525
tt0369738,nm1323785
tt0369738,nm0535120
tt0369918,nm0934135
tt0369994,nm0170306
tt0369994,nm0227576
tt0369994,nm0781238
tt0369994,nm0745861
tt0370032,nm0934483
tt0370082,nm2408600
tt0370082,nm2974740
tt0370082,nm2904191
tt0370082,nm9760456
tt0370244,nm0870313
tt0370263,nm0639321
tt0370263,nm0795953
tt0370263,nm0859029
tt0370263,nm0859049
tt0370263,nm0027271
tt0370402,nm8851932
tt0370402,nm1393925
tt0370402,nm1109708
tt0370402,nm1031873
tt0370477,nm0301999
tt0370477,nm1450700
tt0370477,nm0894146
tt0370919,nm1393806
tt0370986,nm0000777
tt0370986,nm1721077
tt0371246,nm0000985
tt0371257,nm1125275
tt0371280,nm0452102
tt0371392,nm1395285
tt0371552,nm0331453
tt0371552,nm0879853
tt0371552,nm1081315
tt0371552,nm0280745
tt0371552,nm0493857
tt0371572,nm0182589
tt0371572,nm1557873
tt0371572,nm1551692
tt0371589,nm0345674
tt0371606,nm0227540
tt0371606,nm0448208
tt0371606,nm0070368
tt0371606,nm1943855
tt0371606,nm1201710
tt0371724,nm0010930
tt0371724,nm0456732
tt0371735,nm0698184
tt0371735,nm0903423
tt0371735,nm2112742
tt0371739,nm0119946
tt0371739,nm1401710
tt0371746,nm1318843
tt0371746,nm1319757
tt0371746,nm1436466
tt0371746,nm0391344
tt0371746,nm0498278
tt0371746,nm1411347
tt0371746,nm1293367
tt0371746,nm0456158
tt0371853,nm0049371
tt0371853,nm1548856
tt0371853,nm1177703
tt0371878,nm0271501
tt0371878,nm0937289
tt0371920,nm0904723
tt0371920,nm0854185
tt0371939,nm1189755
tt0372122,nm0156314
tt0372183,nm0524924
tt0372183,nm0006904
tt0372237,nm0741740
tt0372237,nm0740115
tt0372237,nm0771065
tt0372237,nm0865847
tt0372303,nm0592436
tt0372334,nm0000141
tt0372366,nm1402557
tt0372366,nm1403225
tt0372478,nm0807070
tt0372532,nm1814871
tt0372532,nm1401416
tt0372588,nm0005295
tt0372588,nm0001778
tt0372588,nm0103702
tt0372594,nm1217062
tt0372594,nm1403017
tt0372782,nm0407992
tt0372784,nm0004170
tt0372784,nm0275286
tt0372784,nm0634240
tt0372824,nm0152145
tt0372824,nm0923941
tt0372824,nm0637660
tt0372824,nm0056725
tt0372824,nm0519969
tt0372873,nm0405374
tt0372884,nm0110654
tt0372909,nm0000972
tt0372909,nm0162640
tt0372909,nm0953026
tt0372921,nm1066849
tt0372937,nm1193005
tt0373024,nm0003529
tt0373051,nm0919115
tt0373051,nm0280814
tt0373051,nm0505662
tt0373051,nm0894523
tt0373074,nm0159507
tt0373074,nm0874683
tt0373074,nm0403230
tt0373074,nm0151013
tt0373175,nm0434896
tt0373283,nm1418750
tt0373283,nm0926449
tt0373416,nm0325166
tt0373416,nm0905858
tt0373416,nm0134244
tt0373445,nm0005561
tt0373450,nm0000382
tt0373450,nm0392035
tt0373469,nm0356539
tt0373469,nm0000948
tt0373690,nm0758933
tt0373690,nm0882894
tt0373690,nm0495728
tt0373712,nm0091511
tt0373733,nm0788171
tt0373733,nm0837675
tt0373747,nm0811709
tt0373747,nm0057027
tt0373747,nm0905343
tt0373760,nm0014694
tt0373760,nm0129434
tt0373760,nm1103123
tt0373760,nm1896873
tt0373786,nm0619076
tt0373786,nm0622053
tt0373856,nm0422552
tt0373861,nm1389025
tt0373861,nm1480928
tt0373861,nm0266510
tt0373883,nm0957772
tt0373883,nm0000118
tt0373883,nm0384185
tt0373889,nm0325533
tt0373889,nm0746830
tt0373908,nm0414816
tt0373908,nm0790775
tt0373908,nm0087904
tt0373908,nm0722610
tt0373926,nm0826369
tt0373926,nm0911422
tt0373926,nm1017488
tt0373926,nm0291082
tt0373926,nm0001873
tt0373981,nm0012182
tt0373981,nm0030735
tt0374018,nm1263390
tt0374089,nm0406534
tt0374102,nm0448900
tt0374128,nm0028965
tt0374153,nm1409926
tt0374153,nm1410815
tt0374153,nm2292331
tt0374180,nm1623470
tt0374180,nm1177703
tt0374180,nm1157609
tt0374184,nm0906413
tt0374184,nm0946883
tt0374184,nm1104594
tt0374184,nm1429767
tt0374248,nm1409701
tt0374248,nm0754050
tt0374252,nm1411792
tt0374252,nm0478418
tt0374252,nm0487630
tt0374252,nm0658307
tt0374271,nm1220246
tt0374271,nm13075012
tt0374271,nm0415833
tt0374273,nm0161152
tt0374273,nm1442240
tt0374273,nm0307497
tt0374277,nm0711149
tt0374277,nm0160942
tt0374279,nm1410726
tt0374279,nm0383605
tt0374279,nm1413449
tt0374294,nm0006445
tt0374298,nm1147589
tt0374308,nm0994368
tt0374330,nm0258268
tt0374330,nm0372092
tt0374330,nm0955399
tt0374339,nm0538320
tt0374339,nm0159039
tt0374345,nm0311640
tt0374345,nm0429741
tt0374345,nm0887452
tt0374358,nm0748035
tt0374358,nm0000601
tt0374358,nm0134995
tt0374358,nm0542069
tt0374358,nm1048541
tt0374358,nm0094565
tt0374536,nm0001188
tt0374536,nm0258286
tt0374536,nm0757268
tt0374546,nm1104118
tt0374563,nm0169540
tt0374563,nm2289183
tt0374569,nm0118224
tt0374569,nm0886430
tt0374569,nm0346466
tt0374583,nm0418450
tt0374583,nm0045870
tt0374584,nm0805611
tt0374584,nm0842661
tt0374627,nm1597648
tt0374627,nm1597688
tt0374639,nm0672015
tt0374853,nm0745343
tt0374887,nm0006765
tt0374887,nm0386246
tt0374887,nm1557876
tt0374887,nm1063072
tt0374900,nm0381478
tt0374900,nm1415801
tt0375063,nm0681914
tt0375063,nm0668247
tt0375063,nm0852591
tt0375066,nm2353436
tt0375066,nm1442514
tt0375066,nm2375127
tt0375093,nm0014152
tt0375100,nm0405632
tt0375100,nm0423872
tt0375104,nm0380705
tt0375104,nm0206175
tt0375104,nm0699386
tt0375104,nm1597653
tt0375154,nm1212988
tt0375173,nm0622540
tt0375173,nm0691114
tt0375173,nm0796124
tt0375210,nm0425894
tt0375233,nm0352968
tt0375233,nm0917149
tt0375568,nm0856804
tt0375568,nm0101047
tt0375568,nm0365390
tt0375568,nm0103595
tt0375571,nm0711745
tt0375571,nm0837675
tt0375611,nm0080220
tt0375611,nm1818188
tt0375611,nm1165501
tt0375679,nm0353673
tt0375679,nm0604263
tt0375735,nm0568605
tt0375735,nm0671856
tt0375782,nm0015214
tt0375785,nm1419060
tt0375878,nm5142674
tt0375878,nm1069826
tt0375911,nm0326562
tt0375912,nm1129753
tt0375920,nm1461822
tt0375997,nm1220246
tt0376006,nm1135014
tt0376076,nm1220246
tt0376105,nm1419268
tt0376105,nm1176853
tt0376105,nm0210320
tt0376105,nm0238865
tt0376108,nm0938206
tt0376108,nm0214036
tt0376108,nm0833828
tt0376108,nm0524190
tt0376108,nm0601859
tt0376127,nm2701239
tt0376127,nm0788171
tt0376127,nm0837675
tt0376136,nm0732430
tt0376136,nm0860219
tt0376144,nm1419055
tt0376177,nm0361828
tt0376177,nm0670808
tt0376181,nm0592436
tt0376196,nm0063511
tt0376196,nm2007267
tt0376479,nm0744980
tt0376479,nm0738908
tt0376541,nm0544999
tt0376543,nm0294522
tt0376649,nm0426848
tt0376649,nm0661257
tt0376650,nm1144832
tt0376650,nm0140235
tt0376650,nm1424630
tt0376717,nm0695844
tt0376717,nm0133527
tt0376720,nm1424509
tt0376720,nm1302288
tt0376787,nm0464699
tt0376800,nm0563748
tt0376800,nm1427576
tt0376827,nm0160602
tt0376890,nm0000626
tt0376968,nm0596208
tt0376968,nm1436795
tt0376990,nm0556076
tt0376994,nm1334526
tt0376994,nm0672015
tt0377038,nm1430257
tt0377057,nm1430637
tt0377057,nm1445438
tt0377062,nm0375355
tt0377062,nm0291082
tt0377062,nm0122653
tt0377079,nm1191231
tt0377084,nm0516810
tt0377084,nm0001097
tt0377088,nm1428204
tt0377088,nm0348640
tt0377091,nm1096524
tt0377092,nm1577281
tt0377092,nm0275486
tt0377107,nm1430632
tt0377107,nm0589182
tt0377109,nm0472567
tt0377109,nm0840626
tt0377109,nm0847126
tt0377309,nm0706296
tt0377320,nm0787752
tt0377321,nm10279442
tt0377321,nm1182689
tt0377340,nm0080327
tt0377340,nm0080333
tt0377340,nm0223475
tt0377340,nm0240882
tt0377471,nm0001465
tt0377471,nm13204541
tt0377556,nm5050094
tt0377556,nm0158857
tt0377569,nm1583618
tt0377569,nm1563145
tt0377569,nm0069166
tt0377569,nm0149080
tt0377575,nm1440053
tt0377575,nm1437907
tt0377643,nm0820208
tt0377651,nm1429436
tt0377701,nm1216554
tt0377713,nm0053228
tt0377744,nm0033190
tt0377744,nm0034976
tt0377744,nm1546834
tt0377749,nm1440023
tt0377752,nm0316447
tt0377800,nm0001731
tt0377800,nm0000694
tt0377818,nm0907296
tt0377818,nm1016088
tt0377818,nm1627554
tt0377834,nm0018636
tt0377834,nm0785515
tt0377834,nm0892400
tt0377935,nm1440034
tt0377935,nm1572322
tt0377935,nm0956493
tt0377981,nm0819522
tt0377981,nm0975322
tt0377981,nm0726978
tt0377981,nm0147700
tt0377981,nm0038432
tt0377981,nm2050680
tt0377981,nm0123666
tt0377981,nm1486235
tt0377981,nm1271884
tt0377981,nm0000636
tt0377981,nm10581811
tt0377992,nm0326089
tt0378072,nm1893457
tt0378072,nm0463316
tt0378109,nm0425780
tt0378194,nm0000233
tt0378194,nm0000235
tt0378215,nm1064048
tt0378215,nm1065452
tt0378215,nm1662775
tt0378284,nm1505557
tt0378284,nm1802491
tt0378284,nm0368336
tt0378284,nm0939540
tt0378306,nm0391344
tt0378306,nm1436466
tt0378417,nm0227845
tt0378428,nm0001140
tt0378428,nm1954072
tt0378428,nm1122911
tt0378453,nm0233292
tt0378453,nm0850307
tt0378647,nm1436693
tt0378661,nm0133028
tt0378661,nm0863121
tt0378793,nm1547881
tt0378793,nm0789366
tt0378793,nm1022687
tt0378848,nm1440034
tt0378848,nm0956493
tt0378867,nm1434458
tt0378867,nm1435746
tt0378867,nm0604284
tt0378897,nm0099552
tt0378906,nm0634897
tt0378947,nm0000095
tt0379184,nm1442694
tt0379184,nm1444314
tt0379199,nm0578943
tt0379217,nm0000464
tt0379225,nm1538175
tt0379225,nm0188899
tt0379225,nm0009788
tt0379225,nm0788000
tt0379240,nm1444447
tt0379240,nm0471044
tt0379240,nm1180614
tt0379240,nm0821143
tt0379270,nm0918487
tt0379298,nm0126802
tt0379306,nm0928492
tt0379306,nm0385392
tt0379357,nm0026263
tt0379370,nm1063072
tt0379370,nm0080235
tt0379370,nm0000636
tt0379375,nm1162002
tt0379557,nm1440698
tt0379577,nm0227605
tt0379577,nm1441500
tt0379577,nm0757954
tt0379725,nm0001246
tt0379725,nm1707307
tt0379730,nm0771349
tt0379786,nm0923736
tt0379790,nm0202810
tt0379865,nm1445106
tt0379865,nm0717733
tt0379889,nm0000636
tt0379889,nm0705535
tt0379918,nm0716153
tt0379976,nm0734912
tt0379976,nm1446195
tt0379976,nm1444985
tt0380066,nm1565107
tt0380164,nm0661882
tt0380249,nm1480472
tt0380249,nm1452689
tt0380277,nm0001451
tt0380277,nm1406277
tt0380277,nm1409224
tt0380277,nm1576757
tt0380277,nm1463532
tt0380277,nm1602475
tt0380349,nm0002010
tt0380349,nm0217033
tt0380349,nm1091004
tt0380366,nm0491956
tt0380389,nm1449019
tt0380389,nm1171743
tt0380389,nm0166074
tt0380389,nm0478588
tt0380420,nm1451294
tt0380485,nm0953468
tt0380510,nm0909638
tt0380510,nm0101991
tt0380510,nm0001392
tt0380510,nm1451254
tt0380538,nm0198366
tt0380538,nm1448814
tt0380538,nm0471690
tt0380599,nm0002042
tt0380599,nm0367838
tt0380609,nm1217860
tt0380609,nm1071898
tt0380615,nm1452675
tt0380623,nm1444139
tt0380623,nm1449113
tt0380623,nm0868282
tt0380623,nm0920859
tt0380636,nm1435750
tt0380636,nm0836136
tt0380687,nm0006639
tt0380689,nm0453411
tt0380689,nm1282158
tt0380689,nm0480166
tt0380689,nm0497489
tt0380726,nm0376215
tt0380726,nm0388956
tt0380726,nm0470002
tt0380732,nm1451437
tt0380732,nm1100565
tt0380736,nm0520943
tt0380773,nm0393394
tt0380773,nm0603588
tt0380817,nm1452688
tt0381061,nm0701031
tt0381061,nm0905498
tt0381061,nm0353673
tt0381061,nm0001220
tt0381111,nm1683671
tt0381111,nm0726892
tt0381111,nm1157806
tt0381111,nm1453976
tt0381270,nm0040939
tt0381341,nm1454731
tt0381341,nm1455690
tt0381348,nm1396121
tt0381348,nm1016096
tt0381361,nm0059700
tt0381361,nm1465637
tt0381361,nm0772144
tt0381392,nm0060652
tt0381392,nm0393394
tt0381429,nm0795153
tt0381442,nm0040927
tt0381442,nm1162222
tt0381442,nm0500976
tt0381505,nm1457646
tt0381601,nm0007128
tt0381601,nm0046093
tt0381637,nm1407454
tt0381668,nm0917405
tt0381681,nm0000500
tt0381681,nm0000365
tt0381681,nm0000160
tt0381681,nm0471811
tt0381682,nm0600546
tt0381690,nm0134559
tt0381690,nm0133028
tt0381690,nm0480767
tt0381690,nm0925790
tt0381707,nm0005540
tt0381707,nm0915465
tt0381707,nm0005541
tt0381707,nm0568377
tt0381707,nm0811360
tt0381707,nm0177348
tt0381716,nm1396567
tt0381717,nm0006845
tt0381838,nm1459096
tt0381849,nm0919925
tt0381849,nm0104973
tt0381849,nm0351929
tt0381849,nm0001465
tt0381936,nm0734840
tt0381936,nm1458108
tt0381940,nm1308259
tt0381940,nm1393530
tt0381940,nm2037493
tt0381940,nm0973731
tt0381940,nm0960417
tt0381966,nm1247462
tt0381971,nm0442190
tt0381971,nm0108273
tt0381971,nm1597712
tt0381971,nm1640030
tt0382010,nm4887430
tt0382019,nm1459270
tt0382019,nm1460069
tt0382028,nm0651758
tt0382073,nm1470084
tt0382073,nm0006516
tt0382077,nm1324179
tt0382095,nm0450509
tt0382097,nm0054221
tt0382097,nm1459402
tt0382157,nm0227111
tt0382189,nm1713410
tt0382189,nm0667734
tt0382189,nm1721806
tt0382205,nm1458360
tt0382205,nm0274853
tt0382205,nm0087716
tt0382205,nm0700090
tt0382271,nm0276655
tt0382271,nm1458572
tt0382295,nm1929595
tt0382295,nm0461388
tt0382295,nm1073894
tt0382295,nm0251760
tt0382295,nm0881372
tt0382295,nm0905102
tt0382330,nm1637916
tt0382330,nm0648120
tt0382330,nm1856981
tt0382330,nm0689392
tt0382330,nm1856982
tt0382357,nm0000694
tt0382357,nm0220600
tt0382357,nm0580618
tt0382365,nm0421314
tt0382365,nm0462773
tt0382365,nm0726892
tt0382365,nm0894178
tt0382383,nm0440604
tt0382383,nm0711745
tt0382385,nm0080327
tt0382385,nm0796503
tt0382385,nm1242455
tt0382561,nm0021175
tt0382561,nm0569134
tt0382561,nm1363554
tt0382572,nm0887015
tt0382572,nm0220652
tt0382572,nm1241506
tt0382621,nm0179542
tt0382625,nm0326040
tt0382625,nm1467010
tt0382628,nm0840626
tt0382628,nm0620378
tt0382628,nm0406772
tt0382628,nm0947913
tt0382765,nm1472231
tt0382765,nm0142577
tt0382806,nm0915016
tt0382810,nm0675476
tt0382898,nm0575523
tt0382932,nm0083348
tt0382932,nm0684342
tt0382932,nm0135296
tt0382932,nm1486235
tt0382932,nm1271884
tt0382932,nm0677037
tt0382988,nm1029210
tt0382988,nm1466188
tt0382992,nm0725379
tt0383010,nm0148808
tt0383010,nm0125803
tt0383010,nm0268380
tt0383020,nm1600860
tt0383020,nm0613645
tt0383020,nm0156411
tt0383020,nm0326716
tt0383025,nm1016687
tt0383025,nm0897065
tt0383028,nm0442109
tt0383041,nm0226200
tt0383041,nm0845752
tt0383060,nm0726472
tt0383060,nm1183854
tt0383060,nm0504670
tt0383177,nm0014152
tt0383216,nm0089676
tt0383216,nm0000188
tt0383216,nm0759167
tt0383216,nm0725009
tt0383216,nm0001175
tt0383222,nm0877587
tt0383304,nm1698577
tt0383304,nm0546554
tt0383353,nm0922115
tt0383518,nm0614819
tt0383534,nm1011326
tt0383574,nm0254645
tt0383574,nm0744429
tt0383574,nm0064181
tt0383574,nm0938684
tt0383678,nm0154104
tt0383678,nm1033215
tt0383678,nm1036211
tt0383694,nm0005139
tt0383702,nm0664084
tt0383702,nm0664085
tt0383717,nm0532914
tt0383846,nm1474292
tt0383862,nm0034899
tt0383862,nm0133426
tt0383862,nm0754428
tt0383975,nm1072561
tt0383975,nm0837000
tt0383975,nm0592803
tt0383975,nm1618886
tt0383995,nm0046494
tt0384116,nm0947999
tt0384116,nm0948000
tt0384286,nm0905592
tt0384286,nm0062149
tt0384369,nm0304541
tt0384369,nm0673297
tt0384488,nm1313340
tt0384491,nm1473010
tt0384491,nm1473658
tt0384504,nm1226108
tt0384533,nm0312796
tt0384533,nm0000490
tt0384537,nm0000812
tt0384639,nm0377336
tt0384642,nm1080144
tt0384642,nm0748874
